 ,Area,Mean,Min,Max
28062,0.078,255,255,255
28063,0.064,255,255,255
28064,0.001,255,255,255
28065,0.223,255,255,255
28066,0.060,255,255,255
28067,0.129,255,255,255
28068,0.063,255,255,255
28069,0.052,255,255,255
28070,0.136,255,255,255
28071,0.030,255,255,255
28072,0.152,255,255,255
28073,0.001,255,255,255
28074,0.002,255,255,255
28075,0.065,255,255,255
28076,0.001,255,255,255
28077,0.002,255,255,255
28078,0.024,255,255,255
28079,0.080,255,255,255
28080,0.064,255,255,255
28081,0.001,255,255,255
28082,0.001,255,255,255
28083,0.222,255,255,255
28084,0.064,255,255,255
28085,0.123,255,255,255
28086,0.050,255,255,255
28087,0.134,255,255,255
28088,0.033,255,255,255
28089,0.150,255,255,255
28090,0.001,255,255,255
28091,0.001,255,255,255
28092,0.059,255,255,255
28093,0.003,255,255,255
28094,0.025,255,255,255
28095,0.077,255,255,255
28096,0.064,255,255,255
28097,0.228,255,255,255
28098,0.063,255,255,255
28099,0.131,255,255,255
28100,0.060,255,255,255
28101,0.145,255,255,255
28102,0.034,255,255,255
28103,0.147,255,255,255
28104,0.001,255,255,255
28105,0.001,255,255,255
28106,0.065,255,255,255
28107,0.001,255,255,255
28108,0.023,255,255,255
28109,0.088,255,255,255
28110,0.067,255,255,255
28111,0.222,255,255,255
28112,0.065,255,255,255
28113,0.127,255,255,255
28114,0.052,255,255,255
28115,0.141,255,255,255
28116,0.038,255,255,255
28117,0.153,255,255,255
28118,0.001,255,255,255
28119,0.001,255,255,255
28120,0.069,255,255,255
28121,0.001,255,255,255
28122,0.030,255,255,255
28123,0.001,255,255,255
28124,0.104,255,255,255
28125,0.066,255,255,255
28126,0.001,255,255,255
28127,0.221,255,255,255
28128,0.062,255,255,255
28129,0.133,255,255,255
28130,0.056,255,255,255
28131,0.142,255,255,255
28132,0.001,255,255,255
28133,0.034,255,255,255
28134,0.145,255,255,255
28135,0.001,255,255,255
28136,0.001,255,255,255
28137,0.072,255,255,255
28138,0.002,255,255,255
28139,0.001,255,255,255
28140,0.001,255,255,255
28141,0.031,255,255,255
28142,0.001,255,255,255
28143,0.072,255,255,255
28144,0.230,255,255,255
28145,0.067,255,255,255
28146,0.153,255,255,255
28147,0.056,255,255,255
28148,0.137,255,255,255
28149,0.037,255,255,255
28150,0.165,255,255,255
28151,0.001,255,255,255
28152,0.002,255,255,255
28153,0.001,255,255,255
28154,0.001,255,255,255
28155,0.072,255,255,255
28156,0.001,255,255,255
28157,0.039,255,255,255
28158,0.089,255,255,255
28159,0.069,255,255,255
28160,0.001,255,255,255
28161,0.219,255,255,255
28162,0.068,255,255,255
28163,0.141,255,255,255
28164,0.056,255,255,255
28165,0.128,255,255,255
28166,0.034,255,255,255
28167,0.156,255,255,255
28168,0.001,255,255,255
28169,0.001,255,255,255
28170,0.060,255,255,255
28171,0.003,255,255,255
28172,0.034,255,255,255
28173,0.088,255,255,255
28174,0.061,255,255,255
28175,0.001,255,255,255
28176,0.215,255,255,255
28177,0.062,255,255,255
28178,0.123,255,255,255
28179,0.051,255,255,255
28180,0.129,255,255,255
28181,0.034,255,255,255
28182,0.153,255,255,255
28183,0.001,255,255,255
28184,0.065,255,255,255
28185,0.001,255,255,255
28186,0.002,255,255,255
28187,0.001,255,255,255
28188,0.025,255,255,255
28189,0.081,255,255,255
28190,0.066,255,255,255
28191,0.001,255,255,255
28192,0.001,255,255,255
28193,0.225,255,255,255
28194,0.064,255,255,255
28195,0.128,255,255,255
28196,0.052,255,255,255
28197,0.131,255,255,255
28198,0.001,255,255,255
28199,0.031,255,255,255
28200,0.146,255,255,255
28201,0.001,255,255,255
28202,0.063,255,255,255
28203,0.001,255,255,255
28204,0.002,255,255,255
28205,0.027,255,255,255
28206,0.083,255,255,255
28207,0.066,255,255,255
28208,0.001,255,255,255
28209,0.226,255,255,255
28210,0.063,255,255,255
28211,0.138,255,255,255
28212,0.054,255,255,255
28213,0.127,255,255,255
28214,0.001,255,255,255
28215,0.033,255,255,255
28216,0.142,255,255,255
28217,0.001,255,255,255
28218,0.001,255,255,255
28219,0.001,255,255,255
28220,0.001,255,255,255
28221,0.001,255,255,255
28222,0.060,255,255,255
28223,0.030,255,255,255
28224,0.001,255,255,255
28225,0.087,255,255,255
28226,0.070,255,255,255
28227,0.066,255,255,255
28228,0.225,255,255,255
28229,0.068,255,255,255
28230,0.136,255,255,255
28231,0.052,255,255,255
28232,0.127,255,255,255
28233,0.030,255,255,255
28234,0.148,255,255,255
28235,0.001,255,255,255
28236,0.071,255,255,255
28237,0.001,255,255,255
28238,0.002,255,255,255
28239,0.032,255,255,255
28240,0.001,255,255,255
28241,0.088,255,255,255
28242,0.067,255,255,255
28243,0.065,255,255,255
28244,0.236,255,255,255
28245,0.069,255,255,255
28246,0.133,255,255,255
28247,0.055,255,255,255
28248,0.136,255,255,255
28249,0.032,255,255,255
28250,0.157,255,255,255
28251,0.001,255,255,255
28252,0.067,255,255,255
28253,0.001,255,255,255
28254,0.002,255,255,255
28255,0.001,255,255,255
28256,0.030,255,255,255
28257,0.086,255,255,255
28258,0.065,255,255,255
28259,0.202,255,255,255
28260,0.061,255,255,255
28261,0.138,255,255,255
28262,0.052,255,255,255
28263,0.122,255,255,255
28264,0.028,255,255,255
28265,0.154,255,255,255
28266,0.001,255,255,255
28267,0.001,255,255,255
28268,0.059,255,255,255
28269,0.003,255,255,255
28270,0.028,255,255,255
28271,0.088,255,255,255
28272,0.064,255,255,255
28273,0.191,255,255,255
28274,0.064,255,255,255
28275,0.143,255,255,255
28276,0.051,255,255,255
28277,0.133,255,255,255
28278,0.031,255,255,255
28279,0.148,255,255,255
28280,0.001,255,255,255
28281,0.001,255,255,255
28282,0.061,255,255,255
28283,0.003,255,255,255
28284,0.031,255,255,255
28285,0.065,255,255,255
28286,0.001,255,255,255
28287,0.066,255,255,255
28288,0.001,255,255,255
28289,0.001,255,255,255
28290,0.126,255,255,255
28291,0.050,255,255,255
28292,0.002,255,255,255
28293,0.001,255,255,255
28294,0.029,255,255,255
28295,0.156,255,255,255
28296,0.001,255,255,255
28297,0.067,255,255,255
28298,0.001,255,255,255
28299,0.003,255,255,255
28300,0.032,255,255,255
28301,0.001,255,255,255
28302,0.086,255,255,255
28303,0.068,255,255,255
28304,0.067,255,255,255
28305,0.002,255,255,255
28306,0.001,255,255,255
28307,0.124,255,255,255
28308,0.050,255,255,255
28309,0.129,255,255,255
28310,0.030,255,255,255
28311,0.149,255,255,255
28312,0.064,255,255,255
28313,0.001,255,255,255
28314,0.003,255,255,255
28315,0.034,255,255,255
28316,0.001,255,255,255
28317,0.083,255,255,255
28318,0.066,255,255,255
28319,0.001,255,255,255
28320,0.202,255,255,255
28321,0.069,255,255,255
28322,0.127,255,255,255
28323,0.061,255,255,255
28324,0.002,255,255,255
28325,0.033,255,255,255
28326,0.146,255,255,255
28327,0.001,255,255,255
28328,0.001,255,255,255
28329,0.063,255,255,255
28330,0.003,255,255,255
28331,0.001,255,255,255
28332,0.001,255,255,255
28333,0.034,255,255,255
28334,0.086,255,255,255
28335,0.065,255,255,255
28336,0.001,255,255,255
28337,0.215,255,255,255
28338,0.069,255,255,255
28339,0.138,255,255,255
28340,0.058,255,255,255
28341,0.128,255,255,255
28342,0.033,255,255,255
28343,0.156,255,255,255
28344,0.001,255,255,255
28345,0.064,255,255,255
28346,0.001,255,255,255
28347,0.003,255,255,255
28348,0.035,255,255,255
28349,0.081,255,255,255
28350,0.067,255,255,255
28351,0.001,255,255,255
28352,0.204,255,255,255
28353,0.066,255,255,255
28354,0.129,255,255,255
28355,0.050,255,255,255
28356,0.127,255,255,255
28357,0.029,255,255,255
28358,0.159,255,255,255
28359,0.001,255,255,255
28360,0.001,255,255,255
28361,0.065,255,255,255
28362,0.001,255,255,255
28363,0.003,255,255,255
28364,0.001,255,255,255
28365,0.037,255,255,255
28366,0.081,255,255,255
28367,0.070,255,255,255
28368,0.196,255,255,255
28369,0.067,255,255,255
28370,0.119,255,255,255
28371,0.062,255,255,255
28372,0.051,255,255,255
28373,0.130,255,255,255
28374,0.002,255,255,255
28375,0.032,255,255,255
28376,0.143,255,255,255
28377,0.001,255,255,255
28378,0.001,255,255,255
28379,0.061,255,255,255
28380,0.003,255,255,255
28381,0.001,255,255,255
28382,0.040,255,255,255
28383,0.001,255,255,255
28384,0.085,255,255,255
28385,0.065,255,255,255
28386,0.001,255,255,255
28387,0.067,255,255,255
28388,0.126,255,255,255
28389,0.052,255,255,255
28390,0.124,255,255,255
28391,0.031,255,255,255
28392,0.141,255,255,255
28393,0.001,255,255,255
28394,0.001,255,255,255
28395,0.064,255,255,255
28396,0.002,255,255,255
28397,0.001,255,255,255
28398,0.001,255,255,255
28399,0.031,255,255,255
28400,0.061,255,255,255
28401,0.198,255,255,255
28402,0.065,255,255,255
28403,0.132,255,255,255
28404,0.053,255,255,255
28405,0.116,255,255,255
28406,0.030,255,255,255
28407,0.145,255,255,255
28408,0.001,255,255,255
28409,0.001,255,255,255
28410,0.069,255,255,255
28411,0.002,255,255,255
28412,0.001,255,255,255
28413,0.036,255,255,255
28414,0.001,255,255,255
28415,0.083,255,255,255
28416,0.065,255,255,255
28417,0.001,255,255,255
28418,0.203,255,255,255
28419,0.065,255,255,255
28420,0.133,255,255,255
28421,0.053,255,255,255
28422,0.120,255,255,255
28423,0.033,255,255,255
28424,0.153,255,255,255
28425,0.001,255,255,255
28426,0.073,255,255,255
28427,0.001,255,255,255
28428,0.002,255,255,255
28429,0.034,255,255,255
28430,0.001,255,255,255
28431,0.086,255,255,255
28432,0.067,255,255,255
28433,0.001,255,255,255
28434,0.066,255,255,255
28435,0.001,255,255,255
28436,0.125,255,255,255
28437,0.048,255,255,255
28438,0.127,255,255,255
28439,0.001,255,255,255
28440,0.030,255,255,255
28441,0.152,255,255,255
28442,0.001,255,255,255
28443,0.002,255,255,255
28444,0.067,255,255,255
28445,0.002,255,255,255
28446,0.032,255,255,255
28447,0.001,255,255,255
28448,0.093,255,255,255
28449,0.067,255,255,255
28450,0.060,255,255,255
28451,0.196,255,255,255
28452,0.064,255,255,255
28453,0.127,255,255,255
28454,0.002,255,255,255
28455,0.033,255,255,255
28456,0.147,255,255,255
28457,0.001,255,255,255
28458,0.001,255,255,255
28459,0.063,255,255,255
28460,0.001,255,255,255
28461,0.002,255,255,255
28462,0.030,255,255,255
28463,0.001,255,255,255
28464,0.084,255,255,255
28465,0.067,255,255,255
28466,0.001,255,255,255
28467,0.193,255,255,255
28468,0.065,255,255,255
28469,0.130,255,255,255
28470,0.055,255,255,255
28471,0.134,255,255,255
28472,0.035,255,255,255
28473,0.155,255,255,255
28474,0.001,255,255,255
28475,0.001,255,255,255
28476,0.065,255,255,255
28477,0.001,255,255,255
28478,0.002,255,255,255
28479,0.001,255,255,255
28480,0.029,255,255,255
28481,0.079,255,255,255
28482,0.067,255,255,255
28483,0.194,255,255,255
28484,0.064,255,255,255
28485,0.134,255,255,255
28486,0.050,255,255,255
28487,0.122,255,255,255
28488,0.031,255,255,255
28489,0.145,255,255,255
28490,0.001,255,255,255
28491,0.058,255,255,255
28492,0.003,255,255,255
28493,0.001,255,255,255
28494,0.034,255,255,255
28495,0.098,255,255,255
28496,0.064,255,255,255
28497,0.065,255,255,255
28498,0.202,255,255,255
28499,0.066,255,255,255
28500,0.125,255,255,255
28501,0.002,255,255,255
28502,0.032,255,255,255
28503,0.149,255,255,255
28504,0.001,255,255,255
28505,0.001,255,255,255
28506,0.058,255,255,255
28507,0.002,255,255,255
28508,0.001,255,255,255
28509,0.035,255,255,255
28510,0.067,255,255,255
28511,0.065,255,255,255
28512,0.199,255,255,255
28513,0.063,255,255,255
28514,0.124,255,255,255
28515,0.053,255,255,255
28516,0.127,255,255,255
28517,0.002,255,255,255
28518,0.028,255,255,255
28519,0.142,255,255,255
28520,0.001,255,255,255
28521,0.001,255,255,255
28522,0.001,255,255,255
28523,0.061,255,255,255
28524,0.002,255,255,255
28525,0.001,255,255,255
28526,0.035,255,255,255
28527,0.001,255,255,255
28528,0.083,255,255,255
28529,0.067,255,255,255
28530,0.001,255,255,255
28531,0.001,255,255,255
28532,0.001,255,255,255
28533,0.202,255,255,255
28534,0.068,255,255,255
28535,0.128,255,255,255
28536,0.052,255,255,255
28537,0.121,255,255,255
28538,0.036,255,255,255
28539,0.146,255,255,255
28540,0.001,255,255,255
28541,0.001,255,255,255
28542,0.069,255,255,255
28543,0.001,255,255,255
28544,0.002,255,255,255
28545,0.037,255,255,255
28546,0.001,255,255,255
28547,0.088,255,255,255
28548,0.067,255,255,255
28549,0.001,255,255,255
28550,0.194,255,255,255
28551,0.066,255,255,255
28552,0.129,255,255,255
28553,0.048,255,255,255
28554,0.132,255,255,255
28555,0.036,255,255,255
28556,0.164,255,255,255
28557,0.001,255,255,255
28558,0.001,255,255,255
28559,0.001,255,255,255
28560,0.059,255,255,255
28561,0.002,255,255,255
28562,0.038,255,255,255
28563,0.001,255,255,255
28564,0.096,255,255,255
28565,0.065,255,255,255
28566,0.001,255,255,255
28567,0.001,255,255,255
28568,0.192,255,255,255
28569,0.069,255,255,255
28570,0.124,255,255,255
28571,0.057,255,255,255
28572,0.133,255,255,255
28573,0.040,255,255,255
28574,0.173,255,255,255
28575,0.001,255,255,255
28576,0.001,255,255,255
28577,0.066,255,255,255
28578,0.001,255,255,255
28579,0.038,255,255,255
28580,0.001,255,255,255
28581,0.080,255,255,255
28582,0.067,255,255,255
28583,0.001,255,255,255
28584,0.001,255,255,255
28585,0.001,255,255,255
28586,0.201,255,255,255
28587,0.066,255,255,255
28588,0.119,255,255,255
28589,0.056,255,255,255
28590,0.133,255,255,255
28591,0.037,255,255,255
28592,0.150,255,255,255
28593,0.001,255,255,255
28594,0.001,255,255,255
28595,0.063,255,255,255
28596,0.001,255,255,255
28597,0.002,255,255,255
28598,0.035,255,255,255
28599,0.092,255,255,255
28600,0.066,255,255,255
28601,0.208,255,255,255
28602,0.067,255,255,255
28603,0.124,255,255,255
28604,0.059,255,255,255
28605,0.126,255,255,255
28606,0.001,255,255,255
28607,0.068,255,255,255
28608,0.036,255,255,255
28609,0.160,255,255,255
28610,0.001,255,255,255
28611,0.001,255,255,255
28612,0.001,255,255,255
28613,0.001,255,255,255
28614,0.060,255,255,255
28615,0.002,255,255,255
28616,0.034,255,255,255
28617,0.092,255,255,255
28618,0.069,255,255,255
28619,0.001,255,255,255
28620,0.001,255,255,255
28621,0.207,255,255,255
28622,0.069,255,255,255
28623,0.123,255,255,255
28624,0.051,255,255,255
28625,0.127,255,255,255
28626,0.034,255,255,255
28627,0.149,255,255,255
28628,0.001,255,255,255
28629,0.001,255,255,255
28630,0.066,255,255,255
28631,0.001,255,255,255
28632,0.002,255,255,255
28633,0.035,255,255,255
28634,0.066,255,255,255
28635,0.001,255,255,255
28636,0.201,255,255,255
28637,0.063,255,255,255
28638,0.123,255,255,255
28639,0.049,255,255,255
28640,0.115,255,255,255
28641,0.001,255,255,255
28642,0.031,255,255,255
28643,0.164,255,255,255
28644,0.001,255,255,255
28645,0.001,255,255,255
28646,0.058,255,255,255
28647,0.002,255,255,255
28648,0.038,255,255,255
28649,0.001,255,255,255
28650,0.098,255,255,255
28651,0.065,255,255,255
28652,0.001,255,255,255
28653,0.001,255,255,255
28654,0.199,255,255,255
28655,0.065,255,255,255
28656,0.124,255,255,255
28657,0.049,255,255,255
28658,0.115,255,255,255
28659,0.031,255,255,255
28660,0.152,255,255,255
28661,0.001,255,255,255
28662,0.002,255,255,255
28663,0.001,255,255,255
28664,0.066,255,255,255
28665,0.001,255,255,255
28666,0.002,255,255,255
28667,0.038,255,255,255
28668,0.001,255,255,255
28669,0.083,255,255,255
28670,0.069,255,255,255
28671,0.001,255,255,255
28672,0.001,255,255,255
28673,0.196,255,255,255
28674,0.066,255,255,255
28675,0.121,255,255,255
28676,0.054,255,255,255
28677,0.120,255,255,255
28678,0.031,255,255,255
28679,0.150,255,255,255
28680,0.001,255,255,255
28681,0.001,255,255,255
28682,0.001,255,255,255
28683,0.065,255,255,255
28684,0.001,255,255,255
28685,0.002,255,255,255
28686,0.031,255,255,255
28687,0.085,255,255,255
28688,0.071,255,255,255
28689,0.191,255,255,255
28690,0.064,255,255,255
28691,0.121,255,255,255
28692,0.057,255,255,255
28693,0.002,255,255,255
28694,0.038,255,255,255
28695,0.153,255,255,255
28696,0.001,255,255,255
28697,0.001,255,255,255
28698,0.065,255,255,255
28699,0.001,255,255,255
28700,0.002,255,255,255
28701,0.038,255,255,255
28702,0.001,255,255,255
28703,0.092,255,255,255
28704,0.069,255,255,255
28705,0.001,255,255,255
28706,0.201,255,255,255
28707,0.077,255,255,255
28708,0.130,255,255,255
28709,0.003,255,255,255
28710,0.036,255,255,255
28711,0.166,255,255,255
28712,0.001,255,255,255
28713,0.002,255,255,255
28714,0.001,255,255,255
28715,0.069,255,255,255
28716,0.002,255,255,255
28717,0.001,255,255,255
28718,0.038,255,255,255
28719,0.001,255,255,255
28720,0.091,255,255,255
28721,0.070,255,255,255
28722,0.001,255,255,255
28723,0.197,255,255,255
28724,0.066,255,255,255
28725,0.132,255,255,255
28726,0.050,255,255,255
28727,0.131,255,255,255
28728,0.034,255,255,255
28729,0.161,255,255,255
28730,0.002,255,255,255
28731,0.066,255,255,255
28732,0.001,255,255,255
28733,0.002,255,255,255
28734,0.036,255,255,255
28735,0.086,255,255,255
28736,0.064,255,255,255
28737,0.001,255,255,255
28738,0.001,255,255,255
28739,0.196,255,255,255
28740,0.066,255,255,255
28741,0.125,255,255,255
28742,0.051,255,255,255
28743,0.115,255,255,255
28744,0.001,255,255,255
28745,0.032,255,255,255
28746,0.144,255,255,255
28747,0.001,255,255,255
28748,0.001,255,255,255
28749,0.002,255,255,255
28750,0.059,255,255,255
28751,0.001,255,255,255
28752,0.038,255,255,255
28753,0.079,255,255,255
28754,0.067,255,255,255
28755,0.192,255,255,255
28756,0.066,255,255,255
28757,0.117,255,255,255
28758,0.049,255,255,255
28759,0.126,255,255,255
28760,0.034,255,255,255
28761,0.140,255,255,255
28762,0.001,255,255,255
28763,0.062,255,255,255
28764,0.001,255,255,255
28765,0.002,255,255,255
28766,0.001,255,255,255
28767,0.035,255,255,255
28768,0.079,255,255,255
28769,0.071,255,255,255
28770,0.001,255,255,255
28771,0.179,255,255,255
28772,0.066,255,255,255
28773,0.008,255,255,255
28774,0.115,255,255,255
28775,0.049,255,255,255
28776,0.118,255,255,255
28777,0.035,255,255,255
28778,0.146,255,255,255
28779,0.062,255,255,255
28780,0.001,255,255,255
28781,0.002,255,255,255
28782,0.037,255,255,255
28783,0.001,255,255,255
28784,0.087,255,255,255
28785,0.068,255,255,255
28786,0.001,255,255,255
